2510090242	44052
2510090243	41085
2510090244	58613
2510090245	26188
2510090246	55711
2510090247	39110
2510090248	53243
2510090249	40837
2510090250	23145
2510090251	10095
2510090252	20987
2510090253	71049
2510090254	81598
2510090255	94482
2510090256	04750
2510090257	22408
2510090258	51637
2510090259	65066
2510090260	91781
2510090261	63399
2510090262	49672
2510090263	50533
2510090264	06757
2510090265	89518
2510090266	32524
2510090267	46667
2510090268	82483
2510090269	60771
2510090270	13952
2510090271	61009
2510090272	99002
2510090273	24527
2510090274	53268
2510090275	36965
2510090276	52051
2510090277	85135
2510090278	35183
2510090279	15655
2510090280	82997
2510090281	01089
2510090282	85019
2510090283	51633
2510090284	01488
2510090285	02373
2510090286	49291
2510090287	88460
2510090288	74570
2510090289	65247
2510090290	55830
2510090291	49708
2510090292	26570
2510090293	34642
2510090294	30857
2510090295	79442
2510090296	49818
2510090297	72764
2510090298	10880
2510090299	76470
2510090300	68152
2510090301	82186
2510090302	59204
2510090303	27003
2510090304	49502
2510090305	28598
2510090306	75059
2510090307	62311
2510090308	12422
2510090309	70040
2510090310	13166
2510090311	25900
2510090312	09250
2510090313	54749
2510090314	38998
2510090315	94626
2510090316	43937
2510090317	72793
2510090318	17708
2510090319	78367
2510090320	87181
2510090321	93193
2510090322	30007
2510090323	45730
2510090324	58430
2510090325	15597
2510090326	44655
2510090327	79947
2510090328	25080
2510090329	72211
2510090330	64078
2510090331	45090
2510090332	98106
2510090333	76083
2510090334	12618
2510090335	03672
2510090336	04865
2510090337	53721
2510090338	08330
2510090339	86763
2510090340	96780
2510090341	37102
2510090342	36649
2510090343	84265
2510090344	10719
2510090345	91894
2510090346	76514
2510090347	23484
2510090348	17088
2510090349	04246
2510090350	66138
2510090351	59120
2510090352	09980
2510090353	11832
2510090354	41511
2510090355	90050
2510090356	14733
2510090357	72727
2510090358	76572
2510090359	94604
2510090360	70258
2510090361	92224
2510090362	07476
2510090363	59241
2510090364	33125
2510090365	88025
2510090366	70952
2510090367	63878
2510090368	77040
2510090369	79110
2510090370	38123
2510090371	33684
2510090372	38170
2510090373	91458
2510090374	43502
2510090375	81199
2510090376	14461
2510090377	03103
2510090378	58998
2510090379	96613
2510090380	72904
2510090381	60547
2510090382	93330
2510090383	27976
2510090384	55982
2510090385	51789
2510090386	94833
2510090387	04421
2510090388	67617
2510090389	40540
2510090390	63807
2510090391	78130
2510090392	34667
2510090393	64608
2510090394	93707
2510090395	53943
2510090396	96418
2510090397	39336
2510090398	99818
2510090399	38065
2510090400	97763
2510090401	21260
2510090402	51836
2510090403	52723
2510090404	42424
2510090405	61044
2510090406	07268
2510090407	92108
2510090408	14621
2510090409	96564
2510090410	90525
2510090411	71925
2510090412	62998
2510090413	71586
2510090414	09962
2510090415	82157
2510090416	06859
2510090417	66608
2510090418	61460
2510090419	44239
2510090420	40221
2510090421	02055
2510090422	91606
2510090423	64441
2510090424	49802
2510090425	72925
2510090426	95855
2510090427	70543
2510090428	68831
2510090429	66978
2510090430	19005
2510090431	92868
2510090432	40673
2510090433	53710
2510090434	09647
2510090435	54773
2510090436	50943
2510090437	40367
2510090438	22445
2510090439	12439
2510090440	92855
2510090441	68299
2510090442	07112
2510090443	04561
2510090444	20082
2510090445	45405
2510090446	95466
2510090447	91258
2510090448	51116
2510090449	61955
2510090450	79905
2510090451	81858
2510090452	85294
2510090453	90193
2510090454	19597
2510090455	33843
2510090456	46144
2510090457	86800
2510090458	41571
2510090459	38459
2510090460	47565
2510090461	06513
2510090462	55323
2510090463	33512
2510090464	31172
2510090465	74674
2510090466	43164
2510090467	93746
2510090468	92619
2510090469	51617
2510090470	12685
2510090471	01835
2510090472	44754
2510090473	42313
2510090474	12464
2510090475	81970
2510090476	66736
2510090477	00204
2510090478	51646
2510090479	25699
2510090480	61654
2510090481	79452
2510090482	99214
2510090483	89646
2510090484	81037
2510090485	36100
2510090486	03161
2510090487	50460
2510090488	55886
2510090489	17035
2510090490	18457
2510090491	50822
2510090492	10649
2510090493	67090
2510090494	53025
2510090495	95638
2510090496	88661
2510090497	06255
2510090498	92992
2510090499	22175
2510090500	54480
2510090501	81164
2510090502	75996
2510090503	36201
2510090504	58287
2510090505	07435
2510090506	33484
2510090507	53563
2510090508	78338
2510090509	16257
2510090510	10807
2510090511	47826
2510090512	68678
2510090513	05484
2510090514	82144
2510090515	80593
2510090516	77678
2510090517	76640
